Simulation,Nb_agents,Gamma,Alpha,Beta,Blue_time,Red_time,Final_time
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
16,13,0.005,5.0,2.0,3.4000000000000004,6.9,10.3
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
1,13,0.005,5.0,2.0,4.0,6.95,10.95
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
38,13,0.005,5.0,2.0,4.800000000000001,7.95,12.75
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
4,13,0.005,5.0,2.0,4.05,7.050000000000001,11.1
16,13,0.005,5.0,2.0,4.9,7.95,12.85
9,14,0.005,5.0,2.0,5.9,9.0,14.9
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
9,14,0.005,5.0,2.0,5.9,9.0,14.9
20,14,0.005,5.0,2.0,9.6,12.1,21.700000000000003
1,14,0.005,5.0,2.0,3.4000000000000004,6.7,10.1
1,14,0.005,5.0,2.0,4.3,7.4,11.7
1,14,0.005,5.0,2.0,3.9,6.800000000000001,10.7
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
7,14,0.005,5.0,2.0,5.050000000000001,8.0,13.05
5,14,0.005,5.0,2.0,3.5500000000000003,6.65,10.2
37,14,0.005,5.0,2.0,3.8,7.1000000000000005,10.9
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
11,15,0.005,5.0,2.0,11.55,14.65,26.200000000000003
1,15,0.005,5.0,2.0,41.150000000000006,44.25,85.4
1,15,0.005,5.0,2.0,6.4,9.3,15.7
1,15,0.005,5.0,2.0,3.9,7.5,11.4
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
36,15,0.005,5.0,2.0,9.55,12.35,21.9
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
17,15,0.005,5.0,2.0,3.75,7.300000000000001,11.05
40,15,0.005,5.0,2.0,5.1000000000000005,8.200000000000001,13.3
14,15,0.005,5.0,2.0,3.65,7.4,11.05
14,15,0.005,5.0,2.0,3.65,7.4,11.05
14,15,0.005,5.0,2.0,3.65,7.4,11.05
14,15,0.005,5.0,2.0,3.65,7.4,11.05
14,15,0.005,5.0,2.0,3.65,7.4,11.05
23,15,0.005,5.0,2.0,4.2,7.35,11.55
14,15,0.005,5.0,2.0,3.65,7.4,11.05
23,15,0.005,5.0,2.0,4.2,7.35,11.55
14,15,0.005,5.0,2.0,3.65,7.4,11.05
23,15,0.005,5.0,2.0,4.2,7.35,11.55
14,15,0.005,5.0,2.0,3.65,7.4,11.05
23,15,0.005,5.0,2.0,4.2,7.35,11.55
14,15,0.005,5.0,2.0,3.65,7.4,11.05
